country	period	treatment	theta	theta_star	z	benefit	n_agents	n_join	join_fraction	n_valid	n_api_error	n_unparseable	join_fraction_valid	api_error_rate	unparseable_rate	coup_success	theoretical_attack	direction_transform	degrade_messages	beliefs_include_messages	belief_order	second_order_order	message_stage_context	decision_context	message_bundle_mode	message_source_country	message_source_period
0	0	communication	-3.0213767901175865	0.3973590094970381	-0.40664875972548564	0.6593627313094049	25	13	0.52	25	0	0	0.52	0.0	0.0	True	1.0	logistic	False	True	post	post	full	none	live		
0	1	communication	-0.29262760550268996	0.4281891055381076	-0.4645363516969937	0.7488299185713463	25	2	0.08	25	0	0	0.08	0.0	0.0	True	0.986849421207569	logistic	False	True	post	post	full	none	live		
0	2	communication	-1.658398467571994	0.3978274025898599	-0.43605831759341973	0.6606534477006423	25	19	0.76	25	0	0	0.76	0.0	0.0	True	0.9999999999787532	logistic	False	True	post	post	full	none	live		
0	3	communication	-1.3840643081562272	0.3643242873163725	-0.5019365143741891	0.5731291601157883	25	19	0.76	25	0	0	0.76	0.0	0.0	True	0.9999999788581414	logistic	False	True	post	post	full	none	live		
0	4	communication	-0.5326107398654707	0.4603870616181516	-0.5433625482356969	0.8531801757732618	25	1	0.04	25	0	0	0.04	0.0	0.0	True	0.9993375570956972	logistic	False	True	post	post	full	none	live		
0	5	communication	0.08908187880002494	0.4086273404974504	-0.35453395135710974	0.6909811164438668	25	2	0.08	25	0	0	0.08	0.0	0.0	False	0.7978803996680625	logistic	False	True	post	post	full	none	live		
0	6	communication	-0.36839290555678644	0.4727339706957598	-0.49029545481856374	0.8965758164233739	25	4	0.16	25	0	0	0.16	0.0	0.0	True	0.9968843687784583	logistic	False	True	post	post	full	none	live		
0	7	communication	-0.3308307109747615	0.4096947410142364	-0.5444478116700642	0.6940387787128236	25	1	0.04	25	0	0	0.04	0.0	0.0	True	0.9874573911496193	logistic	False	True	post	post	full	none	live		
0	8	communication	-0.3854830193686982	0.49955326983011517	-0.45791012325661135	0.9982146744380439	25	2	0.08	25	0	0	0.08	0.0	0.0	True	0.998405986191949	logistic	False	True	post	post	full	none	live		
0	9	communication	1.4160088386730458	0.4975524005951674	-0.37298168448385427	0.9902572948592774	25	0	0.0	25	0	0	0.0	0.0	0.0	False	0.001078721490722271	logistic	False	True	post	post	full	none	live		
0	10	communication	-0.9886275665424549	0.42648663243469986	-0.49652930800267436	0.7436385210082137	25	8	0.32	25	0	0	0.32	0.0	0.0	True	0.9999970747487774	logistic	False	True	post	post	full	none	live		
0	11	communication	-2.2146999243068164	0.5499306015543626	-0.44198494153098544	1.2218795666926177	25	18	0.72	25	0	0	0.72	0.0	0.0	True	1.0	logistic	False	True	post	post	full	none	live		
0	12	communication	-1.022370612742187	0.4075278915764913	-0.4970438255935912	0.6878431672688694	25	14	0.56	25	0	0	0.56	0.0	0.0	True	0.9999970844056433	logistic	False	True	post	post	full	none	live		
0	13	communication	-1.2381613884565261	0.3824004195248138	-0.47084698392763613	0.6191720843310673	25	17	0.68	25	0	0	0.68	0.0	0.0	True	0.999999832570576	logistic	False	True	post	post	full	none	live		
0	14	communication	-1.301397547176939	0.44466185472222625	-0.40693303261121694	0.8007046850704115	25	22	0.88	25	0	0	0.88	0.0	0.0	True	0.9999999933060136	logistic	False	True	post	post	full	none	live		
0	15	communication	-1.1574981940087083	0.4339637637993908	-0.43655790461337574	0.7666713472484992	25	19	0.76	25	0	0	0.76	0.0	0.0	True	0.9999998615900509	logistic	False	True	post	post	full	none	live		
0	16	communication	0.5348316615111879	0.4356814122044859	-0.45989982465918783	0.7720486647559429	25	0	0.0	25	0	0	0.0	0.0	0.0	False	0.31120823276824977	logistic	False	True	post	post	full	none	live		
0	17	communication	0.2751962433024909	0.47988264982567724	-0.47202790543330214	0.9226430336631524	25	0	0.0	25	0	0	0.0	0.0	0.0	False	0.7362542549393528	logistic	False	True	post	post	full	none	live		
0	18	communication	0.2848708196828794	0.4593763867784167	-0.3506776837146711	0.8497157274374064	25	0	0.0	25	0	0	0.0	0.0	0.0	False	0.6842726339686147	logistic	False	True	post	post	full	none	live		
0	19	communication	-0.8303868989332881	0.4289326273366599	-0.44794981700584424	0.7511068708692055	25	13	0.52	25	0	0	0.52	0.0	0.0	True	0.9999707324237671	logistic	False	True	post	post	full	none	live		
0	20	communication	-0.017426591809438063	0.40196963273776093	-0.5565620564458793	0.6721558883003936	25	0	0.0	25	0	0	0.0	0.0	0.0	True	0.8748735232957512	logistic	False	True	post	post	full	none	live		
0	21	communication	0.7919741276941017	0.4699498034327935	-0.49658391359473314	0.8866137706888056	25	0	0.0	25	0	0	0.0	0.0	0.0	False	0.125317073057907	logistic	False	True	post	post	full	none	live		
0	22	communication	-1.150653514057574	0.4331105175313345	-0.516494712444708	0.7640122650454614	25	20	0.8	25	0	0	0.8	0.0	0.0	True	0.9999998395613281	logistic	False	True	post	post	full	none	live		
0	23	communication	-1.537840513698638	0.503988568556775	-0.48699232624150157	1.0160825670697533	25	17	0.68	25	0	0	0.68	0.0	0.0	True	0.9999999999953226	logistic	False	True	post	post	full	none	live		
0	24	communication	0.7667424713248175	0.40391543466321855	-0.5113629385893986	0.6776143154034036	25	0	0.0	25	0	0	0.0	0.0	0.0	False	0.07316065098213449	logistic	False	True	post	post	full	none	live		
0	25	communication	-0.5387433557014987	0.44450234416582773	-0.4341417868190105	0.8001876146503867	25	5	0.2	25	0	0	0.2	0.0	0.0	True	0.9991492490297281	logistic	False	True	post	post	full	none	live		
0	26	communication	-1.7048005466493186	0.44235852173100415	-0.4686295388226796	0.793266890949634	25	22	0.88	25	0	0	0.88	0.0	0.0	True	0.999999999998827	logistic	False	True	post	post	full	none	live		
0	27	communication	-1.376896536912609	0.41849362916158295	-0.41877817880608725	0.7196716152192761	25	16	0.64	25	0	0	0.64	0.0	0.0	True	0.9999999962401404	logistic	False	True	post	post	full	none	live		
0	28	communication	0.2904196664930846	0.4190939157765881	-0.3887743267079369	0.7214486595313536	25	0	0.0	25	0	0	0.0	0.0	0.0	False	0.5888945082231349	logistic	False	True	post	post	full	none	live		
0	29	communication	0.1971935405512516	0.3842530754047853	-0.5168920836346782	0.624043840182213	25	0	0.0	25	0	0	0.0	0.0	0.0	False	0.628998610165252	logistic	False	True	post	post	full	none	live		
0	30	communication	-0.04431769435973887	0.3956304119389307	-0.4582794056293494	0.6546166778645945	25	0	0.0	25	0	0	0.0	0.0	0.0	True	0.8852833562292239	logistic	False	True	post	post	full	none	live		
0	31	communication	-0.9180231867643925	0.4270972133794584	-0.4318134951586766	0.7454968335881798	25	18	0.72	25	0	0	0.72	0.0	0.0	True	0.999991458759147	logistic	False	True	post	post	full	none	live		
0	32	communication	-1.3892450190097625	0.39638518633434283	-0.44213628785686837	0.6566856501204109	25	19	0.76	25	0	0	0.76	0.0	0.0	True	0.9999999936251454	logistic	False	True	post	post	full	none	live		
0	33	communication	-0.5980609408443679	0.4263665734720631	-0.482611100261286	0.7432735851060073	25	8	0.32	25	0	0	0.32	0.0	0.0	True	0.9993791543729355	logistic	False	True	post	post	full	none	live		
0	34	communication	-0.10719713710552137	0.44075684974500734	-0.3849722033074976	0.7881309758448355	25	1	0.04	25	0	0	0.04	0.0	0.0	True	0.9532739794542016	logistic	False	True	post	post	full	none	live		
0	35	communication	0.6450651624732548	0.3270292748667436	-0.47399732011025014	0.4859487384120429	25	0	0.0	25	0	0	0.0	0.0	0.0	False	0.0657451784809326	logistic	False	True	post	post	full	none	live		
0	36	communication	-1.9965236518678409	0.35121172380152416	-0.42895487850013414	0.5413348802469455	25	21	0.84	25	0	0	0.84	0.0	0.0	True	0.999999999999951	logistic	False	True	post	post	full	none	live		
0	37	communication	-0.35727504325976894	0.3411710403874559	-0.49092414914129356	0.5178446323733217	25	2	0.08	25	0	0	0.08	0.0	0.0	True	0.9725005150788099	logistic	False	True	post	post	full	none	live		
0	38	communication	-0.29694121605440077	0.3986520848529206	-0.454496631270024	0.6629308505300414	25	3	0.12	25	0	0	0.12	0.0	0.0	True	0.9803869319176919	logistic	False	True	post	post	full	none	live		
0	39	communication	-0.7848024875906785	0.46200579531157043	-0.4715709223696407	0.8587560819156657	25	11	0.44	25	0	0	0.44	0.0	0.0	True	0.999975531420716	logistic	False	True	post	post	full	none	live		
0	40	communication	-0.24866203916822463	0.41131968235239635	-0.4793487946811314	0.6987148542625828	25	3	0.12	25	0	0	0.12	0.0	0.0	True	0.9759105751114151	logistic	False	True	post	post	full	none	live		
0	41	communication	0.6240318955048234	0.4243501619530968	-0.4566181359301172	0.7371671698768397	25	0	0.0	25	0	0	0.0	0.0	0.0	False	0.19589304886656528	logistic	False	True	post	post	full	none	live		
0	42	communication	-0.5461757839814786	0.32362516132121594	-0.45553839769491833	0.4784701364015526	25	4	0.16	25	0	0	0.16	0.0	0.0	True	0.9926918894149337	logistic	False	True	post	post	full	none	live		
0	43	communication	-0.04603762923709903	0.3633095838095102	-0.43809236720584316	0.5706220394886743	25	0	0.0	25	0	0	0.0	0.0	0.0	True	0.8449147663927905	logistic	False	True	post	post	full	none	live		
0	44	communication	-1.3878423568718032	0.4751503435419611	-0.5228661368512788	0.9053075251082856	25	15	0.6	25	0	0	0.6	0.0	0.0	True	0.9999999996067946	logistic	False	True	post	post	full	none	live		
0	45	communication	-1.65370939334988	0.45595228914358776	-0.48669267153118906	0.8380740880718915	25	20	0.8	25	0	0	0.8	0.0	0.0	True	0.9999999999977667	logistic	False	True	post	post	full	none	live		
0	46	communication	0.37832179041809816	0.44422510387048786	-0.48946410641075694	0.7992896170088442	25	0	0.0	25	0	0	0.0	0.0	0.0	False	0.5316476149465891	logistic	False	True	post	post	full	none	live		
0	47	communication	0.5010755727098204	0.42872433778825564	-0.5077579789268303	0.7504684098188453	25	0	0.0	25	0	0	0.0	0.0	0.0	False	0.336952895689538	logistic	False	True	post	post	full	none	live		
0	48	communication	-0.21344673291628957	0.47058815324889663	-0.44231870412810387	0.8888885961596888	25	0	0.0	25	0	0	0.0	0.0	0.0	True	0.9863193671747854	logistic	False	True	post	post	full	none	live		
0	49	communication	-2.868740206183209	0.3657307276868394	-0.41405186967498037	0.5766174456994119	25	19	0.76	25	0	0	0.76	0.0	0.0	True	1.0	logistic	False	True	post	post	full	none	live		
1	0	communication	1.6958187500883608	0.3648371452695237	0.09942939657767884	0.5743993726212752	25	0	0.0	25	0	0	0.0	0.0	0.0	False	8.670897334407562e-07	logistic	False	True	post	post	full	none	live		
1	1	communication	0.7700413943812798	0.45324365487859153	0.10795290961102369	0.8289682578406068	25	0	0.0	25	0	0	0.0	0.0	0.0	False	0.12030512280089672	logistic	False	True	post	post	full	none	live		
1	2	communication	1.9442426374353254	0.3074536681410384	0.11887877909468075	0.443946713739366	25	0	0.0	25	0	0	0.0	0.0	0.0	False	1.26858726472593e-09	logistic	False	True	post	post	full	none	live		
1	3	communication	1.0679781701034865	0.4049059888999843	0.0418984728493357	0.6804067615325622	25	0	0.0	25	0	0	0.0	0.0	0.0	False	0.007124794621968883	logistic	False	True	post	post	full	none	live		
1	4	communication	-0.18709569597767206	0.39601030927690783	0.027273886893238	0.6556573983950075	25	1	0.04	25	0	0	0.04	0.0	0.0	True	0.9535212489178764	logistic	False	True	post	post	full	none	live		
1	5	communication	0.44997999493639057	0.2759627880029006	0.1107626717728248	0.3811444818446792	25	1	0.04	25	0	0	0.04	0.0	0.0	False	0.12001045470612265	logistic	False	True	post	post	full	none	live		
1	6	communication	1.1002740398921664	0.3376624445449995	0.06986450851820528	0.5098041652085368	25	0	0.0	25	0	0	0.0	0.0	0.0	False	0.0015337581592345985	logistic	False	True	post	post	full	none	live		
1	7	communication	-0.3578213615722994	0.40324940477397586	0.09113278186357526	0.67574193976504	25	15	0.6	25	0	0	0.6	0.0	0.0	True	0.9890459459459523	logistic	False	True	post	post	full	none	live		
1	8	communication	0.22366990237208254	0.33066197206168896	0.024342475190733452	0.4940134255933299	25	5	0.2	25	0	0	0.2	0.0	0.0	False	0.4675437270950492	logistic	False	True	post	post	full	none	live		
1	9	communication	-1.8690853104050165	0.3610645648356203	0.05433649040082077	0.565103365636199	25	23	0.92	25	0	0	0.92	0.0	0.0	True	0.9999999999992699	logistic	False	True	post	post	full	none	live		
1	10	communication	0.8296966870827195	0.3538264345952409	0.04028618403405871	0.5475718189951119	25	1	0.04	25	0	0	0.04	0.0	0.0	False	0.024925260419315275	logistic	False	True	post	post	full	none	live		
1	11	communication	1.2239770205591836	0.4333284689868416	0.08022160361822435	0.7646907339990925	25	0	0.0	25	0	0	0.0	0.0	0.0	False	0.00252833344781565	logistic	False	True	post	post	full	none	live		
1	12	communication	-0.006674346467578588	0.28320278480730604	0.019753123077945828	0.3950947057337181	25	6	0.24	25	0	0	0.24	0.0	0.0	True	0.6528047702524231	logistic	False	True	post	post	full	none	live		
1	13	communication	-0.004190345017847513	0.3526419408530429	0.1708849803458465	0.5447401725680678	25	8	0.32	25	0	0	0.32	0.0	0.0	True	0.7913870615279439	logistic	False	True	post	post	full	none	live		
1	14	communication	-2.204086724040562	0.39311319478734774	0.14692832871721156	0.647753734981273	25	22	0.88	25	0	0	0.88	0.0	0.0	True	1.0	logistic	False	True	post	post	full	none	live		
1	15	communication	0.9428270765098513	0.42616739484317645	0.09281957342897004	0.742668490799174	25	0	0.0	25	0	0	0.0	0.0	0.0	False	0.02817369643223761	logistic	False	True	post	post	full	none	live		
1	16	communication	0.870276849918964	0.41505447354734326	0.027407269508328287	0.709560898883011	25	0	0.0	25	0	0	0.0	0.0	0.0	False	0.04163947313142121	logistic	False	True	post	post	full	none	live		
1	17	communication	0.14558755164073767	0.36708117072108293	0.021243443361355363	0.5799814348062573	25	3	0.12	25	0	0	0.12	0.0	0.0	False	0.654949543425524	logistic	False	True	post	post	full	none	live		
1	18	communication	-0.26682760902879143	0.43631271330897736	0.057219598810108435	0.7740332691734736	25	10	0.4	25	0	0	0.4	0.0	0.0	True	0.9854996323117045	logistic	False	True	post	post	full	none	live		
1	19	communication	0.7887043181712532	0.2506942923678124	0.14315304250320643	0.3345687745526569	25	0	0.0	25	0	0	0.0	0.0	0.0	False	0.0068378008215471495	logistic	False	True	post	post	full	none	live		
1	20	communication	0.005818911188157069	0.4153248749433067	0.09506272584160512	0.7103515390757125	25	4	0.16	25	0	0	0.16	0.0	0.0	True	0.8751650562820265	logistic	False	True	post	post	full	none	live		
1	21	communication	-0.6040354531979317	0.33106620184652513	0.07221555963056425	0.4949162424748165	25	17	0.68	25	0	0	0.68	0.0	0.0	True	0.9963192719171289	logistic	False	True	post	post	full	none	live		
1	22	communication	0.7308884005530031	0.35702043804922323	0.0007840021747107517	0.555259387975002	25	0	0.0	25	0	0	0.0	0.0	0.0	False	0.05340908387400299	logistic	False	True	post	post	full	none	live		
1	23	communication	-0.672608385064509	0.4349941718917929	-0.022794294168788448	0.7698932475586517	25	10	0.4	25	0	0	0.4	0.0	0.0	True	0.9997909089014563	logistic	False	True	post	post	full	none	live		
1	24	communication	0.4968383351776878	0.36657533467168546	0.04823804249659858	0.5787197037577995	25	0	0.0	25	0	0	0.0	0.0	0.0	False	0.21912626682911057	logistic	False	True	post	post	full	none	live		
1	25	communication	1.1766987786799323	0.2624152530600603	0.1021549800354533	0.35577640962446366	25	0	0.0	25	0	0	0.0	0.0	0.0	False	0.00011501365148295159	logistic	False	True	post	post	full	none	live		
1	26	communication	0.2012045876491301	0.3504756248647364	0.0728813884084398	0.5395881021274217	25	2	0.08	25	0	0	0.08	0.0	0.0	False	0.5451961687684459	logistic	False	True	post	post	full	none	live		
1	27	communication	0.4223965120821874	0.349084605726538	0.07778460169513532	0.536297971745128	25	0	0.0	25	0	0	0.0	0.0	0.0	False	0.2636391924639142	logistic	False	True	post	post	full	none	live		
