country,period,treatment,theta,theta_star,z,benefit,n_agents,n_join,join_fraction,n_valid,n_api_error,n_unparseable,join_fraction_valid,api_error_rate,unparseable_rate,coup_success,theoretical_attack,direction_transform,degrade_messages,no_peer_messages,beliefs_include_messages,belief_order,second_order_order,message_stage_context,decision_context,message_bundle_mode,message_source_country,message_source_period
0,0,communication,-0.5904019199697088,0.3038859343875068,0.19370567027084246,0.4365461774143656,25,20,0.8,25,0,0,0.8,0.0,0.0,True,0.9932008445513634,logistic,False,False,False,post,post,none,none,live,,
0,1,communication,0.94220149078861,0.3867087906489276,0.27252903114699095,0.63054676922258,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.016195584131029464,logistic,False,False,False,post,post,none,none,live,,
0,2,communication,0.04847637980650099,0.4369521547750533,0.1747234738671704,0.7760480010370766,25,6,0.24,25,0,0,0.24,0.0,0.0,True,0.8720673453937385,logistic,False,False,False,post,post,none,none,live,,
0,3,communication,0.4653995115967724,0.30146921057326526,0.25471005402171887,0.4315761239682403,25,2,0.08,25,0,0,0.08,0.0,0.0,False,0.14307310832603332,logistic,False,False,False,post,post,none,none,live,,
0,4,communication,0.6122347388809223,0.4471211833670915,0.08638860769351506,0.8087146222930146,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.24720341041281518,logistic,False,False,False,post,post,none,none,live,,
0,5,communication,-1.0810888916640875,0.3652475905300537,0.213030408049045,0.5754174148548027,25,25,1.0,25,0,0,1.0,0.0,0.0,True,0.9999962089134272,logistic,False,False,False,post,post,none,none,live,,
0,6,communication,0.19441398855437625,0.38689868738410604,0.22098832923089795,0.6310518007755381,25,3,0.12,25,0,0,0.12,0.0,0.0,False,0.6384071156810699,logistic,False,False,False,post,post,none,none,live,,
0,7,communication,0.6829009735655489,0.2808233899023911,0.1402632241149661,0.39047903666427203,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.02738755570223564,logistic,False,False,False,post,post,none,none,live,,
0,8,communication,0.9529713676894882,0.24095840888517275,0.1466592237782048,0.3174508639655304,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.0010468821173364225,logistic,False,False,False,post,post,none,none,live,,
0,9,communication,-1.2409966046540475,0.09592311259289209,0.21582943882289807,0.10610061370775614,25,23,0.92,25,0,0,0.92,0.0,0.0,True,0.9991871673919488,logistic,False,False,False,post,post,none,none,live,,
1,0,communication,0.7365603371693481,0.43230262432697353,0.11204939629319272,0.7615018896546115,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.11806661015524084,logistic,False,False,False,post,post,none,none,live,,
1,1,communication,-0.2747779577040707,0.5226406832764112,0.32111504626945636,1.0948580345380428,25,16,0.64,25,0,0,0.64,0.0,0.0,True,0.9966846543031446,logistic,False,False,False,post,post,none,none,live,,
1,2,communication,0.39727258622624817,0.36698540167682336,0.2599053331596295,0.5797423987518596,25,3,0.12,25,0,0,0.12,0.0,0.0,False,0.3296768910583951,logistic,False,False,False,post,post,none,none,live,,
1,3,communication,0.10384687856070866,0.37494945775910554,0.20565763192064282,0.5998706223257704,25,1,0.04,25,0,0,0.04,0.0,0.0,False,0.7206933979047971,logistic,False,False,False,post,post,none,none,live,,
1,4,communication,-0.9004078864998614,0.3419452284533923,0.22467118922244056,0.5196303457381337,25,22,0.88,25,0,0,0.88,0.0,0.0,True,0.999905775125129,logistic,False,False,False,post,post,none,none,live,,
1,5,communication,1.6333552793658166,0.4163880096959545,0.2994975421027613,0.7134671950091841,25,0,0.0,25,0,0,0.0,0.0,0.0,False,9.874927829799221e-06,logistic,False,False,False,post,post,none,none,live,,
1,6,communication,-0.18307488072541456,0.4043699075256801,0.258159047363304,0.6788943551288322,25,14,0.56,25,0,0,0.56,0.0,0.0,True,0.956927875215196,logistic,False,False,False,post,post,none,none,live,,
1,7,communication,-2.069102114183221,0.325435258050122,0.24310690900309562,0.4824373967566523,25,25,1.0,25,0,0,1.0,0.0,0.0,True,0.9999999999999745,logistic,False,False,False,post,post,none,none,live,,
1,8,communication,1.1897959845057162,0.40045877332584817,0.2953699781066763,0.6679420121737447,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.0019677632333993415,logistic,False,False,False,post,post,none,none,live,,
1,9,communication,-0.9747870531655863,0.4209765103356693,0.2849157077211192,0.7270456516016581,25,23,0.92,25,0,0,0.92,0.0,0.0,True,0.999995769005524,logistic,False,False,False,post,post,none,none,live,,
2,0,communication,1.1565673815774802,0.45338923901147676,-0.43290870819405647,0.8294553846534979,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.006926937435120505,logistic,False,False,False,post,post,none,none,live,,
