country,period,treatment,theta,theta_star,z,benefit,n_agents,n_join,join_fraction,n_valid,n_api_error,n_unparseable,join_fraction_valid,api_error_rate,unparseable_rate,coup_success,theoretical_attack,direction_transform,degrade_messages,no_peer_messages,beliefs_include_messages,belief_order,second_order_order,message_stage_context,decision_context,message_bundle_mode,message_source_country,message_source_period
0,0,communication,-1.5690379156212926,0.5430661838642469,0.02481260212133443,1.1885007515024986,25,25,1.0,25,0,0,1.0,0.0,0.0,True,0.9999999999995614,logistic,False,False,False,post,post,none,none,exact,0,0
0,1,communication,0.27413995296177207,0.5052839828099566,-0.04417378248669119,1.0213616807475503,25,1,0.04,25,0,0,0.04,0.0,0.0,False,0.7833993922170609,logistic,False,False,False,post,post,none,none,exact,0,1
0,2,communication,-0.6921698666414775,0.4802610662052737,-0.14928959424293253,0.9240428895691607,25,21,0.84,25,0,0,0.84,0.0,0.0,True,0.9999429819015426,logistic,False,False,False,post,post,none,none,exact,0,2
0,3,communication,-0.05931788553484087,0.5274901519415617,-0.12699129873537982,1.116358006312545,25,5,0.2,25,0,0,0.2,0.0,0.0,True,0.978565753446258,logistic,False,False,False,post,post,none,none,exact,0,3
0,4,communication,0.7879336174018815,0.5189048065643461,-0.0672271240003965,1.078590710621492,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.19784116073966723,logistic,False,False,False,post,post,none,none,exact,0,4
0,5,communication,1.690847318114246,0.518472663039974,-0.16111230334916,1.0767252931332845,25,0,0.0,25,0,0,0.0,0.0,0.0,False,5.63246293204109e-05,logistic,False,False,False,post,post,none,none,exact,0,5
0,6,communication,-1.0228733453805763,0.4717785779603876,-0.020547806503192878,0.8931454845937846,25,25,1.0,25,0,0,1.0,0.0,0.0,True,0.999999547796543,logistic,False,False,False,post,post,none,none,exact,0,6
0,7,communication,0.26474965699684816,0.532296304090835,-0.06594115645229179,1.1381058322750879,25,1,0.04,25,0,0,0.04,0.0,0.0,False,0.8346899517273453,logistic,False,False,False,post,post,none,none,exact,0,7
0,8,communication,1.4514390127670076,0.5694789192634964,-0.1431316388582483,1.3227666303570405,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.002847716904980911,logistic,False,False,False,post,post,none,none,exact,0,8
0,9,communication,-0.15891057641466977,0.5351152497134072,-0.09646564183913495,1.151070774817885,25,3,0.12,25,0,0,0.12,0.0,0.0,True,0.991837206302061,logistic,False,False,False,post,post,none,none,exact,0,9
1,0,communication,0.9202418948379884,0.38138654764751573,-0.6418052234190167,0.6165183543894268,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.017951436465217106,logistic,False,False,False,post,post,none,none,exact,1,0
1,1,communication,-0.28763331396354114,0.2862002396875829,-0.588274879322969,0.4009531182278883,25,0,0.0,25,0,0,0.0,0.0,0.0,True,0.9112124185778461,logistic,False,False,False,post,post,none,none,exact,1,1
1,2,communication,-0.9542048292137383,0.016728006315322962,-0.5277374230237029,0.017012593079801908,25,16,0.64,25,0,0,0.64,0.0,0.0,True,0.8664735554304555,logistic,False,False,False,post,post,none,none,exact,1,2
1,3,communication,-1.05495443531176,0.22315182215310134,-0.5625470974908626,0.28725281015858944,25,21,0.84,25,0,0,0.84,0.0,0.0,True,0.9997662885009165,logistic,False,False,False,post,post,none,none,exact,1,3
1,4,communication,1.0207017871774922,0.24853108864297674,-0.5252456675638753,0.3307270399172901,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.000570923719667525,logistic,False,False,False,post,post,none,none,exact,1,4
1,5,communication,-1.5942219551353038,0.32474614904621946,-0.49024379465194234,0.48092454206299307,25,24,0.96,25,0,0,0.96,0.0,0.0,True,0.9999999985929693,logistic,False,False,False,post,post,none,none,exact,1,5
1,6,communication,0.37940751418722973,0.2545411043744032,-0.622904142978109,0.34145558644221374,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.1408543480433025,logistic,False,False,False,post,post,none,none,exact,1,6
1,7,communication,-1.0491223786160986,0.23863883392908722,-0.676622542590459,0.3134370973510626,25,13,0.52,25,0,0,0.52,0.0,0.0,True,0.9998294148293289,logistic,False,False,False,post,post,none,none,exact,1,7
1,8,communication,0.01946446077046149,0.24709623403840253,-0.702729927715227,0.32819099227484255,25,1,0.04,25,0,0,0.04,0.0,0.0,True,0.5299390550857594,logistic,False,False,False,post,post,none,none,exact,1,8
1,9,communication,-1.216858172756792,0.3702502173940649,-0.6883805963823479,0.5879322671013106,25,20,0.8,25,0,0,0.8,0.0,0.0,True,0.9999996460260905,logistic,False,False,False,post,post,none,none,exact,1,9
2,0,communication,-0.5082132579689644,0.4267893565250204,0.3196000149449807,0.7445593716433662,25,25,1.0,25,0,0,1.0,0.0,0.0,True,0.9983167232301092,logistic,False,False,False,post,post,none,none,exact,2,0
2,1,communication,0.7456247007783575,0.44656623895001235,0.4650016772067866,0.8069009705927161,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.1289848053833514,logistic,False,False,False,post,post,none,none,exact,2,1
2,2,communication,-1.6483220011859543,0.43514726471099135,0.4632649264180152,0.77037294417694,25,25,1.0,25,0,0,1.0,0.0,0.0,True,0.999999999994058,logistic,False,False,False,post,post,none,none,exact,2,2
2,3,communication,0.9206131995876199,0.44472151521328557,0.4982791139155197,0.8008981572266491,25,1,0.04,25,0,0,0.04,0.0,0.0,False,0.04223539402856183,logistic,False,False,False,post,post,none,none,exact,2,3
2,4,communication,-0.0706560826153661,0.41774481291096227,0.43679827776015584,0.717460010960935,25,20,0.8,25,0,0,0.8,0.0,0.0,True,0.9222451743798252,logistic,False,False,False,post,post,none,none,exact,2,4
2,5,communication,-0.573362261997864,0.4387650341367201,0.3706152342593707,0.7817849222238333,25,25,1.0,25,0,0,1.0,0.0,0.0,True,0.9993582788352902,logistic,False,False,False,post,post,none,none,exact,2,5
2,6,communication,1.3370876593962417,0.50315860360404,0.4010871958059343,1.0127147360383095,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.0027869700589929014,logistic,False,False,False,post,post,none,none,exact,2,6
2,7,communication,-0.29629532701690287,0.44216055689572553,0.3461814722471055,0.7926305003374859,25,24,0.96,25,0,0,0.96,0.0,0.0,True,0.9897215739006787,logistic,False,False,False,post,post,none,none,exact,2,7
2,8,communication,1.7684971490212251,0.48843916366337586,0.49593001087481714,0.9548017146135999,25,0,0.0,25,0,0,0.0,0.0,0.0,False,8.701546788084776e-06,logistic,False,False,False,post,post,none,none,exact,2,8
2,9,communication,-0.2786642867764168,0.4300162954292289,0.4018983620395486,0.7544361215607993,25,24,0.96,25,0,0,0.96,0.0,0.0,True,0.9855898534253097,logistic,False,False,False,post,post,none,none,exact,2,9
3,0,communication,0.11064729966372772,0.11629350516964472,-0.24984171931204008,0.1315974317830147,25,1,0.04,25,0,0,0.04,0.0,0.0,False,0.12001724216448911,logistic,False,False,False,post,post,none,none,exact,3,0
3,1,communication,-0.5283985101028551,1.0,-0.18112145013079956,-0.17869755672955134,25,15,0.6,25,0,0,0.6,0.0,0.0,True,0.0,logistic,False,False,False,post,post,none,none,exact,3,1
3,2,communication,-2.4503640610056068,1.0,-0.15375319986180314,-0.47002458944328673,25,25,1.0,25,0,0,1.0,0.0,0.0,True,0.0,logistic,False,False,False,post,post,none,none,exact,3,2
3,3,communication,1.4127889956375803,1.0,-0.1698374546816699,-0.3985771335787429,25,1,0.04,25,0,0,0.04,0.0,0.0,False,0.0,logistic,False,False,False,post,post,none,none,exact,3,3
3,4,communication,0.4409455754190864,1.0,-0.1256861682952275,-0.266794329975259,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.0,logistic,False,False,False,post,post,none,none,exact,3,4
